portfolio_communication_allocation,portfolio_financial_services,portfolio_industrials_allocation,portfolio_tech_allocation,portfolio_materials_basic_allocation,portfolio_energy_allocation,portfolio_consumer_defence_allocation,portfolio_healthcare_allocation,portfolio_property_allocation,id,portfolio_utils_allocation,portfolio_cyclical_consumer_allocation
2.78,17.15,10.06,20.62,4.02,5.43,7.9,12.81,4.48,92195,3.16,11.59
2.85,19.99,13.96,20.19,2.84,0.64,7.61,12.71,1.88,51245,2.39,14.95
2.43,9.24,11.96,19.85,5.09,8.46,4.55,15.89,2.44,59516,1.46,18.63
3.04,21.83,10.31,20.1,4.29,6.6,6.64,12.12,2.61,93950,1.96,10.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70082,0.0,0.0
0.0,6.9,0.0,85.83,0.0,0.0,0.0,0.0,0.0,250784,0.47,6.81
0.82,19.54,16.64,8.92,5.75,4.76,3.65,6.08,15.59,209510,6.89,11.35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53531,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70847,0.0,0.0
4.25,17.73,9.85,19.54,2.97,3.49,4.93,13.07,9.39,27881,2.03,12.75
3.39,16.0,9.18,12.8,3.64,6.35,6.24,10.86,18.38,215495,4.09,9.06
2.81,13.37,13.09,40.21,0.47,0.0,2.26,11.29,0.0,161162,0.0,16.51
1.21,18.01,15.24,19.11,1.31,7.34,12.69,14.06,0.0,115784,1.11,9.93
4.32,15.73,10.09,23.49,0.88,5.34,8.32,15.29,1.16,72026,3.35,12.02
2.96,20.92,11.22,15.46,5.54,6.35,7.36,10.02,4.81,205928,4.34,11.03
3.17,18.25,10.3,18.67,4.81,5.08,8.43,13.45,3.23,181430,3.22,11.38
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183950,0.0,0.0
0.0,23.21,9.11,24.13,4.71,5.38,10.26,2.84,1.89,51362,0.0,18.47
0.0,16.77,14.29,30.1,0.0,0.67,4.58,15.75,1.72,177560,0.0,16.12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68264,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,31742,0.0,0.0
1.01,14.29,2.33,12.38,9.8,0.76,40.33,3.86,0.0,108926,5.08,10.15
3.04,16.46,23.35,22.86,4.37,3.75,6.74,2.13,1.32,38222,0.0,15.97
3.08,16.75,11.97,13.06,6.58,7.34,5.47,6.92,11.68,204947,7.32,9.85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226655,0.0,0.0
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177686,0.0,0.0
1.96,15.72,10.14,21.15,2.24,5.07,3.9,18.27,4.22,97901,3.71,13.61
0.0,20.9,13.91,8.53,4.08,6.95,6.08,10.77,10.12,202922,4.52,14.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183329,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148085,0.0,0.0
2.88,2.89,1.78,77.04,0.0,0.0,0.0,0.0,3.47,133559,0.0,11.94
0.0,0.0,0.81,0.0,99.19,0.0,0.0,0.0,0.0,178910,0.0,0.0
8.3,0.0,0.0,0.0,29.63,0.0,0.0,0.0,7.87,45485,0.0,54.19
4.17,12.54,12.6,15.67,3.88,3.72,9.61,16.91,5.86,110852,1.87,13.17
2.06,6.83,12.49,13.07,9.08,10.05,4.56,14.16,7.07,146195,2.98,17.65
0.97,30.67,13.1,13.59,4.46,5.25,1.42,2.79,8.62,70460,4.36,14.77
6.99,17.2,8.44,24.65,3.86,5.35,7.48,13.64,0.08,52190,1.01,11.3
3.49,17.4,11.02,19.2,4.3,5.42,7.76,12.63,3.73,233756,3.2,11.84
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184517,0.0,0.0
0.0,0.35,0.0,0.78,0.0,98.87,0.0,0.0,0.0,96353,0.0,0.0
6.85,8.82,9.78,19.01,8.05,8.26,3.61,7.34,0.0,95966,7.74,20.54
0.69,16.72,17.82,19.21,7.23,3.7,5.22,13.99,0.61,169253,0.0,14.81
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221264,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128492,0.0,0.0
4.27,15.06,7.98,21.07,3.77,4.94,9.42,17.99,2.17,181817,0.0,13.33
0.0,7.25,17.88,33.96,0.0,0.0,6.37,15.83,3.17,175175,0.0,15.54
3.71,33.18,8.02,0.01,4.38,3.53,0.05,0.05,20.85,136430,17.1,9.12
3.57,16.23,9.39,24.62,3.25,5.44,6.12,13.69,2.5,173753,3.92,11.26
0.0,0.0,2.92,0.0,0.0,97.08,0.0,0.0,0.0,118115,0.0,0.0
3.34,17.99,8.52,10.12,5.4,6.16,6.37,10.87,17.26,226709,5.81,8.15
4.71,23.14,6.57,23.7,7.34,5.43,8.17,2.31,3.73,98648,5.41,9.49
0.0,8.98,2.87,51.21,0.0,0.0,1.95,17.21,0.0,44621,0.0,17.78
4.43,16.94,14.23,24.52,2.83,0.0,0.0,19.28,0.0,145322,9.79,7.98
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212606,0.0,0.0
3.35,16.67,10.57,17.58,4.47,5.6,7.58,11.26,8.63,226961,3.05,11.23
0.99,13.81,7.96,33.13,2.41,0.0,0.0,20.86,1.17,174590,0.0,19.66
3.06,29.83,13.53,11.05,3.16,13.65,5.13,9.35,0.0,173105,3.89,7.34
3.56,15.4,10.23,22.94,2.46,5.43,7.77,14.49,2.5,159425,3.33,11.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141533,0.0,0.0
11.03,19.34,7.85,11.51,9.59,4.53,12.75,2.41,2.16,44162,1.18,17.66
0.21,3.82,1.37,91.57,0.0,0.0,0.0,0.0,0.0,216674,0.0,3.03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173573,0.0,0.0
1.06,20.9,12.8,14.62,6.72,3.03,7.09,13.6,3.5,173672,5.78,10.89
2.43,15.29,10.69,15.88,4.34,4.32,7.14,10.87,15.37,167732,2.87,10.79
0.0,32.5,6.16,15.44,11.08,8.94,8.18,4.88,1.11,120896,0.0,11.71
3.42,19.15,7.1,23.71,0.0,6.3,8.77,9.8,0.0,131939,0.0,21.74
2.38,17.5,10.99,19.22,2.87,7.04,7.61,14.43,3.9,37493,2.45,11.61
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34406,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176786,0.0,0.0
2.29,15.62,12.1,17.87,4.59,3.93,8.05,11.74,9.14,158381,3.66,11.01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220796,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247589,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227483,0.0,0.0
3.0,15.47,9.82,15.94,4.32,5.04,7.0,10.2,16.25,143558,2.75,10.22
3.3,16.64,11.07,17.67,5.93,5.55,8.34,11.58,4.57,145817,2.84,12.52
0.0,26.81,17.92,9.59,5.34,2.86,0.95,19.75,8.46,197099,1.55,6.78
4.75,21.81,9.34,22.83,3.28,7.29,0.55,11.93,2.81,227501,2.8,12.6
9.19,0.02,2.13,0.17,0.0,7.12,0.37,0.0,38.25,137357,42.75,0.0
2.91,15.48,14.71,13.83,3.95,4.16,10.75,13.71,4.87,134954,4.83,10.8
1.71,12.24,9.46,27.38,3.07,6.36,1.08,15.48,9.41,126953,1.3,12.51
3.92,22.35,11.16,14.54,4.95,7.12,10.97,8.4,3.3,189359,2.42,10.87
2.34,15.47,11.36,23.9,5.36,4.53,6.04,12.65,1.78,229076,1.91,14.65
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216206,0.0,0.0
3.62,11.68,10.12,29.12,3.43,4.63,8.58,10.73,1.05,142433,2.12,14.91
1.79,12.29,13.09,11.14,2.29,18.23,2.69,7.44,16.5,43775,0.91,13.62
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174032,0.0,100.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53027,0.0,0.0
1.67,16.31,16.7,17.41,6.3,3.16,3.8,9.73,8.18,159794,2.54,14.21
5.22,21.55,13.26,15.56,1.17,12.38,9.4,16.39,0.51,78371,0.84,3.71
4.93,28.4,7.9,8.8,10.68,8.12,8.58,4.39,4.48,116522,5.5,8.21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126386,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231677,0.0,0.0
0.95,8.33,17.11,31.72,1.82,0.3,3.82,23.61,0.0,104354,0.0,12.34
5.48,13.17,7.5,13.46,4.98,10.19,10.55,14.49,5.74,85229,6.33,8.12
2.49,16.5,11.39,16.81,4.99,4.61,7.89,11.06,9.97,166940,2.97,11.32
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194003,0.0,0.0
3.78,18.61,10.0,18.78,4.48,5.83,6.19,12.79,3.2,144224,3.95,12.38
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162125,0.0,0.0
0.0,22.02,30.42,9.05,7.43,2.97,3.19,1.34,11.52,135782,2.04,10.02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177326,0.0,0.0
1.74,15.53,8.17,29.92,1.23,5.96,17.12,4.13,0.0,31688,0.0,16.21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192788,0.0,0.0
2.37,12.02,15.31,12.93,6.88,11.74,5.46,16.36,0.18,103310,1.32,15.42
3.56,15.42,10.27,22.99,2.46,5.4,7.73,14.51,2.48,195749,3.28,11.89
3.32,15.26,9.44,22.29,3.46,5.88,8.09,14.75,0.45,187190,4.17,12.89
5.59,9.67,6.88,27.95,0.78,1.69,9.99,24.0,2.58,178109,1.25,9.61
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80432,0.0,0.0
4.7,15.63,14.21,10.22,5.23,4.51,10.53,12.9,5.96,253079,4.55,11.55
0.0,31.54,19.73,5.81,10.4,6.82,2.08,2.89,4.88,200465,2.97,12.87
0.0,9.85,29.75,32.02,3.65,1.44,0.42,16.63,2.23,213704,0.0,4.0
0.03,8.0,13.53,30.27,3.73,2.07,7.51,20.56,0.06,203228,0.01,14.23
0.0,16.44,14.28,13.48,2.89,4.44,15.72,15.97,0.0,30689,0.0,16.78
0.71,12.11,10.77,13.72,3.65,3.34,5.71,7.28,27.65,69209,3.93,11.12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245645,0.0,0.0
0.04,13.85,24.06,25.45,4.22,1.56,5.23,17.12,0.27,252044,0.12,8.07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67652,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71945,0.0,0.0
0.0,5.21,0.0,65.15,1.16,0.0,0.0,1.1,0.0,197288,0.0,27.38
3.34,10.1,11.07,36.84,1.91,0.71,3.48,15.37,0.82,57113,0.0,16.36
2.15,20.66,4.17,34.94,2.71,6.19,0.0,14.46,0.0,55628,0.0,14.72
1.99,17.12,17.06,14.79,1.41,3.08,4.71,13.32,6.4,248552,4.78,15.33
0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,68516,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74312,0.0,0.0
3.65,16.52,13.47,17.41,2.04,7.6,7.76,19.74,1.27,217646,4.63,5.9
0.0,22.21,12.08,20.09,1.37,4.79,19.07,4.21,0.0,33074,0.0,16.19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143855,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99143,0.0,0.0
3.34,17.26,11.92,18.21,4.87,5.73,7.44,11.74,4.39,223928,3.11,12.0
0.0,6.53,18.77,2.42,16.31,6.11,15.63,4.73,6.95,61307,0.0,22.55
3.01,17.12,12.36,18.06,3.93,5.43,6.49,11.75,5.94,115892,2.71,13.19
0.02,3.67,8.07,47.78,2.06,2.21,7.15,17.65,1.32,224801,0.01,10.07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151676,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54584,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181124,0.0,0.0
4.21,12.53,9.73,18.43,0.93,8.5,3.84,23.97,4.1,42308,0.0,13.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252116,0.0,0.0
0.64,11.52,7.91,37.18,0.0,0.0,3.91,14.21,1.0,233549,0.0,23.63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232379,0.0,0.0
2.44,15.84,11.41,22.68,5.19,4.72,6.55,12.58,2.14,235862,2.13,14.32
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36305,0.0,0.0
0.0,0.0,0.07,0.0,7.41,24.96,0.0,0.0,67.54,99665,0.0,0.03
1.56,17.56,11.23,19.23,3.83,5.37,5.67,14.64,5.35,215198,3.68,11.88
2.44,21.35,10.18,19.08,4.17,6.84,6.51,12.51,2.42,78668,2.09,12.41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78929,0.0,0.0
0.0,0.0,32.71,18.06,13.78,0.0,0.0,0.0,3.48,109061,23.97,7.99
0.0,20.23,15.79,9.37,4.22,8.2,11.87,13.81,3.91,84635,1.07,11.52
2.93,13.38,9.31,21.69,4.66,7.73,7.57,16.05,1.63,207512,2.57,12.47
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128285,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70181,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67823,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241388,0.0,0.0
0.0,0.54,1.04,0.0,0.26,0.0,0.0,0.0,97.18,38177,0.0,0.99
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143279,0.0,0.0
3.37,17.3,11.59,17.72,3.9,5.65,6.69,12.31,5.47,123605,3.25,12.73
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150596,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64187,0.0,0.0
8.06,15.23,5.24,0.84,8.41,9.88,11.37,16.75,6.46,171998,13.53,4.22
3.5,14.35,12.23,22.42,2.5,5.41,7.59,14.78,2.43,233450,3.25,11.54
4.73,16.87,11.04,14.47,3.7,9.99,11.0,14.76,3.64,59372,1.31,8.49
1.76,17.42,17.01,26.4,7.12,0.0,0.0,12.61,0.0,224819,0.0,17.69
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95750,0.0,0.0
5.49,12.61,11.44,13.16,3.31,10.16,11.33,17.66,2.47,35207,6.28,6.07
0.55,12.85,7.11,35.8,0.5,0.0,3.93,13.21,1.39,228122,0.0,24.67
2.45,16.36,13.6,17.81,5.08,3.28,8.45,12.75,7.4,150560,2.81,10.01
10.73,45.07,5.82,2.96,2.04,3.42,12.23,6.72,5.37,153953,2.62,3.01
3.49,17.4,11.02,19.2,4.3,5.42,7.76,12.63,3.73,233765,3.2,11.84
4.52,20.01,8.23,9.73,19.18,6.34,7.74,8.92,3.68,103373,4.03,7.61
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100214,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84176,0.0,0.0
3.76,13.64,14.29,19.08,5.76,4.62,7.58,12.48,2.01,84374,6.12,10.66
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201293,0.0,0.0
0.0,0.0,19.07,6.16,7.52,0.0,11.55,3.38,0.0,173897,0.0,52.31
3.01,18.67,11.49,18.13,4.67,6.2,9.02,11.83,3.01,142541,2.99,10.97
4.63,12.62,8.59,9.82,13.43,3.77,5.03,5.99,4.28,203399,9.82,22.02
0.0,5.84,14.47,28.03,7.26,1.39,2.79,23.33,1.24,114245,0.36,15.28
1.72,16.53,11.24,20.01,2.18,5.92,7.5,13.43,5.52,26198,2.27,13.68
5.54,7.76,19.23,13.75,5.1,4.97,18.21,10.57,0.0,139805,7.77,7.09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149570,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228248,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250856,0.0,0.0
3.61,6.55,34.61,20.71,6.68,6.06,0.0,0.0,0.0,125567,0.0,21.76
1.48,9.71,21.06,15.48,5.85,7.57,7.51,9.88,3.07,138185,0.0,18.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210212,0.0,0.0
0.42,21.41,12.2,19.42,0.41,0.7,11.43,2.08,10.88,80207,0.45,20.6
1.99,15.21,14.11,17.45,6.64,4.6,3.2,15.3,9.96,48860,3.04,8.51
0.0,4.98,9.0,9.4,0.0,57.02,0.0,4.32,0.19,120887,0.0,15.09
2.8,17.08,10.08,20.62,4.01,5.43,7.87,12.76,4.6,83033,3.17,11.57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112337,0.0,0.0
2.97,16.67,11.13,16.8,4.11,4.46,7.87,12.35,8.13,162260,2.38,13.12
0.0,14.87,15.25,38.31,4.55,0.0,11.01,14.37,0.0,208412,0.0,1.64
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194615,0.0,0.0
2.29,25.56,3.84,27.33,6.58,9.99,8.04,1.38,1.82,189107,2.16,11.02
0.0,19.04,30.7,16.48,7.1,2.72,2.92,2.68,6.58,159632,1.93,9.85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147914,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172619,0.0,0.0
3.26,23.05,14.56,5.56,4.0,5.75,18.78,10.63,0.0,195983,1.71,12.72
3.26,13.59,13.55,22.31,2.13,5.38,7.57,14.43,2.98,105398,3.15,11.65
2.01,8.85,10.49,26.21,5.67,5.85,3.57,17.54,2.48,191672,2.91,14.44
3.65,12.94,10.39,26.77,5.81,8.76,7.46,12.42,1.85,54575,0.53,9.42
0.0,0.0,0.0,0.0,37.34,62.66,0.0,0.0,0.0,211814,0.0,0.0
0.5,11.83,17.46,11.45,1.91,0.7,23.28,6.06,8.35,251765,10.42,8.04
8.5,22.39,8.76,11.75,5.93,13.61,7.76,15.45,1.3,243692,1.59,2.95
0.0,33.05,16.69,16.24,6.26,1.83,2.35,1.66,9.32,39761,0.0,12.59
2.44,7.26,12.88,28.86,2.62,1.42,8.73,21.91,2.45,47708,0.0,11.44
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196019,0.0,0.0
0.95,12.47,15.34,17.89,4.16,4.22,5.17,9.69,9.46,48599,6.41,14.24
2.76,10.45,26.3,20.46,5.18,0.0,6.52,13.21,4.99,28448,0.0,10.14
3.01,18.67,11.49,18.13,4.67,6.2,9.02,11.83,3.01,142532,2.99,10.97
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228302,0.0,0.0
0.0,8.34,16.68,16.89,2.83,0.0,16.25,20.63,0.0,148040,0.0,18.39
2.85,19.09,12.22,18.44,5.35,5.38,9.2,11.52,2.9,249839,1.82,11.24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84401,0.0,0.0
6.07,11.76,3.83,30.82,2.07,0.0,17.64,13.25,0.0,145358,0.0,14.56
0.08,0.07,0.12,0.0,0.23,0.01,0.0,0.04,99.01,32282,0.01,0.43
0.0,0.0,4.06,0.0,0.0,92.33,0.0,0.0,0.0,179792,3.61,0.0
4.58,20.1,16.27,24.43,0.01,5.02,4.21,12.4,0.62,242801,0.02,12.34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29213,0.0,0.0
0.93,24.78,2.44,30.95,2.78,8.95,5.71,5.05,1.53,54008,0.5,16.38
6.0,18.4,12.64,21.1,2.74,5.76,5.52,17.08,1.52,93788,0.71,8.53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178775,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141974,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,133343,0.0,0.0
3.21,5.37,7.69,10.65,1.28,1.25,9.11,24.26,0.46,28835,26.09,10.64
0.03,29.26,3.41,14.51,8.56,8.45,4.57,14.7,0.02,117035,0.03,16.46
6.99,17.2,8.44,24.65,3.86,5.35,7.48,13.64,0.08,52334,1.01,11.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103886,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200960,0.0,0.0
9.91,0.0,0.0,0.0,11.79,0.45,0.0,0.26,9.87,232208,0.0,67.71
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71495,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106973,0.0,0.0
3.74,20.2,12.05,11.74,8.4,7.01,9.63,8.35,4.19,247247,3.27,11.43
0.38,7.79,3.54,44.26,0.77,0.94,4.22,12.68,0.03,79163,0.03,25.36
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233441,0.0,0.0
2.07,15.01,11.92,15.34,5.14,4.84,8.95,17.76,7.64,173636,3.66,7.68
3.24,22.21,9.16,15.82,10.19,7.17,9.23,10.38,1.98,249749,2.32,8.3
2.93,16.28,11.97,17.94,4.78,6.73,7.46,11.04,5.31,192302,3.86,11.7
3.68,17.3,10.45,19.13,5.62,12.14,5.58,10.01,2.21,227294,2.92,10.95
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64394,0.0,0.0
5.96,0.0,0.0,3.85,5.45,0.0,22.58,0.0,6.63,187118,0.0,55.53
5.69,2.61,19.74,30.74,0.0,0.0,3.75,14.33,0.0,234566,0.0,23.14
0.75,13.34,7.35,21.76,11.73,1.06,7.06,7.01,5.83,211796,4.41,19.7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170585,0.0,0.0
3.58,15.83,9.92,21.9,2.56,5.32,7.85,15.46,2.42,122444,3.34,11.82
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232217,0.0,0.0
0.0,18.77,17.85,9.41,4.95,6.41,3.12,9.24,7.68,250388,9.44,13.15
2.45,16.36,13.6,17.81,5.08,3.28,8.45,12.75,7.4,148985,2.81,10.01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247094,0.0,0.0
6.06,22.8,6.64,9.19,5.36,7.45,8.78,7.78,13.87,130886,5.51,6.56
0.75,7.29,15.71,32.48,3.72,1.73,5.62,13.99,1.88,102437,0.0,16.81
0.0,43.55,0.0,4.86,26.45,0.0,0.0,0.0,0.0,89630,0.0,25.14
0.0,37.55,4.11,13.65,0.0,0.0,18.74,0.0,6.16,253547,0.0,19.79
10.28,8.15,10.05,12.18,8.51,5.38,10.84,12.29,0.67,228311,5.15,16.48
1.76,10.32,12.87,12.95,2.19,1.47,19.79,24.69,0.36,75806,3.38,10.23
3.58,15.89,9.92,21.89,2.56,5.31,7.85,15.46,2.42,222929,3.34,11.79
0.0,0.0,2.61,2.99,40.59,32.26,17.82,0.95,0.0,43604,0.0,2.78
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50075,0.0,0.0
3.49,15.97,10.23,22.07,2.49,5.49,7.67,15.06,2.45,46871,3.19,11.89
3.99,17.91,9.81,19.45,4.15,5.81,6.24,13.21,3.08,144233,4.05,12.29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153035,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199781,0.0,100.0
0.0,26.78,20.74,6.95,4.69,6.4,2.08,11.87,9.52,250748,0.0,10.97
0.13,9.95,30.31,32.84,4.67,0.19,1.23,19.78,0.09,231911,0.12,0.69
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31400,0.0,0.0
3.1,13.39,9.22,21.13,4.7,7.89,7.78,15.88,1.87,204803,2.83,12.2
7.13,19.97,6.96,21.29,1.59,8.01,11.61,7.42,1.23,44333,0.81,13.98
2.99,11.27,17.8,16.94,3.9,7.61,5.48,9.66,3.4,133118,5.65,15.29
4.06,7.71,6.99,7.79,5.18,20.4,6.74,7.16,10.26,173186,12.61,11.1
4.9,17.06,14.98,15.73,0.84,6.09,6.65,13.54,1.78,253574,5.89,12.55
0.0,17.21,16.94,16.52,2.32,2.73,1.55,15.18,7.45,197774,4.85,15.26
3.6,14.45,9.17,23.69,4.35,5.15,7.1,15.44,3.52,103661,3.07,10.45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165941,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181547,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222326,0.0,0.0
5.02,13.09,8.48,15.75,4.69,9.63,10.09,15.25,4.12,77687,5.3,8.57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195884,0.0,0.0
0.0,26.07,11.33,17.04,7.01,2.9,0.93,7.2,3.43,244385,0.0,24.09
0.0,8.42,14.81,23.97,3.81,2.89,10.24,21.82,0.0,160766,0.0,14.05
0.42,6.55,8.02,30.08,7.91,1.84,2.05,21.75,3.61,160478,0.0,17.77
7.45,22.04,14.73,11.69,7.63,7.46,9.2,8.49,0.0,119348,2.61,8.71
3.24,14.27,2.06,18.05,0.6,3.28,17.16,22.61,5.94,165374,0.19,12.61
2.68,17.09,8.65,16.74,5.33,6.63,7.44,11.48,9.06,96677,3.24,11.66
3.13,14.28,12.26,16.34,4.22,5.97,11.68,10.82,6.34,229490,3.77,11.19
4.0,15.69,11.15,18.68,1.47,5.62,8.38,14.53,4.71,244034,3.74,12.0
4.7,15.58,14.22,10.26,5.19,4.5,10.52,12.94,5.97,253232,4.55,11.57
0.0,4.48,18.99,31.36,2.17,1.47,6.11,22.15,1.34,209114,0.0,11.93
0.0,15.53,17.58,28.08,0.0,1.64,3.84,19.5,0.0,38456,0.0,13.82
3.26,13.59,13.55,22.31,2.13,5.38,7.57,14.43,2.98,96884,3.15,11.65
1.99,14.62,10.46,1.04,9.77,0.0,5.66,0.0,29.67,94166,16.18,10.6
2.93,15.96,10.93,19.29,4.27,4.31,6.65,13.08,7.7,226772,3.0,11.88
5.45,23.02,7.23,5.44,0.0,7.63,8.63,23.14,10.43,79181,2.01,7.03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32759,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.36,46880,0.0,2.64
0.03,14.56,20.63,18.47,3.84,3.27,4.77,13.35,8.32,73628,3.7,9.05
4.74,24.27,9.52,9.58,5.54,9.55,7.15,13.77,1.56,123947,7.25,7.06
