fund_id,tag,fund_ratio_net_annual_expense,pb_ratio,ps_ratio,mmc,pc_ratio,pe_ratio
dc7e4d0a-c979-4111-b32d-4114c38313b3,225233,1.22,5.19,3.34,"49,887.64",20.44,24.44
6880a3ff-af39-4c20-bf01-a027dd752584,155897,0.8,0.0,0.0,0,0.0,0.0
49193419-e02d-4167-8349-afdfd196bf2d,67670,1.77,2.33,1.83,"44,861.99",6.07,15.15
2b88669d-fcc8-4b77-878f-7c6d662a4b52,152927,1.19,1.73,1.77,"25,088.02",6.34,13.78
2dcaa1da-3a77-4972-91d6-fcdbc7c29d17,60542,2.81,1.74,1.35,"16,429.98",8.63,11.14
049ea2b7-2b7d-4ca7-8551-8eb0e39082ec,90278,0.62,0.0,0.0,0,0,0
4515fa74-a4b1-4bd5-b800-6cf994b5f33f,173996,0.97,0.0,0,0,0,0
d354954e-2bf8-4f43-aeab-b2c0bf1c5bc3,210356,1.42,0.0,0,0,0,0
a4fe7db4-5b14-4239-97d0-0212c232d9eb,102752,1.65,,,,,
d85dfe6d-7be0-4e8c-ba13-026b525af7b5,73340,1.07,2.94,2.15,"53,522.21",10.02,17.74
eb944d5d-b102-4b8c-a483-6256174a99e8,189323,0.93,1.17,0.94,"34,353.48",3.87,10.14
486455f5-167c-44bb-8344-0c1c5a6ddbfc,41048,0.9,1.75,1.08,"45,873.36",6.21,12.69
57a02455-64f1-4124-a86d-2dc07bbafe48,50588,0.95,0.0,0.0,0,0,0
bd92193b-ccba-440b-aae7-17dfdded99f5,242360,0.85,2.67,2.08,"102,440.02",9.35,16.3
37a052e0-c11d-443b-b57f-9d04e203e122,158615,1.43,1.18,0.46,"10,127.16",2.59,15.36
f63bac08-4ad6-4bf4-ac2f-4f2ee3b3d480,115055,0.95,1.51,1.08,"46,996.74",2.46,11.66
719dc124-7674-45ff-ad2c-717deb0fd5c7,110798,2.1,1.81,0.73,"1,569.56",4.98,13.37
4c5dd478-1fea-4b75-b290-d0cccadddc25,85742,0.4,0.0,0.0,0,0,0
2c21d268-0c92-4304-8ad4-8eb60cf2511d,187226,1.49,2.32,2,"80,073.38",11.79,14.61
535dc9a1-51fc-490c-9124-9c6104b50e62,31571,1.53,0.0,0.0,0,0,0
a2b7182a-0626-4283-a108-d6b55acafd0d,35900,1.11,1.49,5.54,"10,684.3",12.83,23.5
f68c8ea0-1d5b-4b71-bdb6-eae316fd7118,54242,1.45,2.91,0.18,0,3.86,9.48
baa1302c-62b0-486e-b944-ab57e54d203b,190358,1.77,1.77,1.11,"35,277.56",3.67,11.2
ad646bcc-b53a-4ca9-89f5-b285c97c143a,34172,1.5,0.0,0.0,0,0,0
a44902fd-022c-4c71-b9f7-f6578f546c7c,77588,1.45,0.0,0.0,0,0,0
d18d5b93-c2df-4f7d-adf4-3e0b1f79b076,220508,2.62,1.75,1.78,"25,210.06",7.7,14.15
a417fc18-30b2-4798-a75e-317b149209cd,86318,1.72,0.0,0.0,0,0,0
f8d45a34-df0b-4348-91d1-ded321e60372,246932,0.19,2.09,1.52,"54,862.34",7.68,15.4
91cc9288-1eb2-4675-8e0e-f7001241c56b,182528,1.46,2.2,1.65,"45,593.24",9.05,16.63
3c5500e0-6440-4481-8556-c4378b096fc5,196685,2.1,1.35,2.61,"4,841.58",2.1,23.24
c5f58b47-5135-43b3-9a3a-c3b988fbdbd9,75527,1.09,1.84,1.47,"57,704.32",7.75,13.97
0afc6c28-8ce8-4212-a5ed-e86bfc01880a,242432,0.65,0.0,0,1.6,0,0
dcf24e82-6836-48c7-b859-3ec855e797e3,188909,1.17,0.0,0,0,0,0
8b54c745-c6eb-458c-948d-352faf82eacb,27431,1.52,0.0,0.0,0,0,0
c4d6ee91-62c9-42ff-b091-1a7559b41e28,87398,0.18,,,,,
0ed01f9b-e23b-4a6f-a74b-317df4f0c3ab,152297,0.75,2.19,1.64,"45,106.34",7.65,16.22
9aafd68a-5735-477f-a498-dbfc1f5c4189,105731,1.68,2.93,2.14,"95,947.22",9.22,17.87
715edc0f-6adc-48ac-a794-85443071c460,64214,0.45,0.0,0.0,0,0,0
1cf9954d-f987-4f98-b728-88173b420057,240434,0.82,7.09,5.12,"61,514.13",21.09,28.86
1ee9be04-5c94-414b-8c51-b6ddaf51cd22,177722,0.84,1.09,0.68,"8,063.95",3.08,10.74
d42c7ef6-db0f-4356-99ef-d95d22c32650,36269,1.26,1.36,1.03,"38,327.66",5.48,10.72
410f1b6f-1cf9-46fc-835f-ea794c0b4890,216242,1.96,2.14,1.17,"13,705.11",7.38,11.66
254fd5a9-5562-4d67-a543-80d964c81cca,65006,1.17,6.99,2.72,"6,473.57",14.66,38.51
3399697d-dee8-4f0d-8041-e7338321f9bb,170828,1.61,2.7,1.68,"50,290.63",10.71,15.76
319eeeb3-66ea-4f34-a173-f5eb36cd1883,110303,0.79,5.53,4.18,"25,441.73",20.39,32.23
3e8b227a-9da1-490e-8450-095082fb8470,143666,0.11,1.99,1.45,"36,795.69",7.36,15.36
eabcd803-5224-4548-927a-78edc6165b1f,146330,2.1,1.98,1.26,"35,450.03",7.35,15.26
db51f2d2-b490-4686-ae1a-0d2b06949c95,144035,0.15,1.89,1.59,"36,755.46",7.48,15.85
b40c7b87-ed61-4b57-81a5-8ba8faab3587,42209,1.76,1.51,1.14,"17,985.45",4.59,11.24
0d5fd77c-ba17-427c-9941-41a2a3bad407,231731,1.2,1.75,0.94,"2,750.42",7.35,15.23
6e8e8ade-a2c5-4cdf-a653-f16da6852391,215594,0.4,0.0,0,0,0,0
747a5fe3-42db-460c-8922-93b6ebdef9ae,100124,0.22,1.43,1.06,"33,298.52",6.67,13.5
290b953a-e4c5-4e82-b595-58c7248787f0,112346,1.45,0.0,0.0,0,0.0,0.0
dbe2e3e2-e30b-43b1-8d84-0c30ad19c195,186281,0.48,0.0,0,0,0,0
a11b88a7-3534-477f-bf03-9725a9360fe0,165662,1.25,3.56,2.9,"51,734.63",12.94,21.83
4b07d748-b2fa-4625-ace3-3389bffa72d3,37169,0.59,3.2,1.24,"70,866.92",10.17,16.35
804e5e7e-01d4-4b71-86aa-6949955bb3b5,173933,1.31,2.0,0.95,"9,521.85",6.84,11.74
574de915-b755-420d-85c9-d3e049f69aee,127313,1.04,0.0,0.0,0,0.0,0.0
e4e61861-ce76-4688-a033-0a8fa8f0bbb2,124505,0.64,1.36,1.22,"60,525.31",9.38,10.9
0fd452d5-0f4a-4ea7-bfcf-26ab1ae777c0,73718,0.6,0.0,0.0,0,0,0
041a129d-09a4-47a1-9799-af5adcb910aa,44324,1.1,1.88,1.42,"19,868.25",6.32,14.79
218de1c5-f669-4c1a-b7c2-3a0fda4da3d0,62117,0.66,0.43,0.26,626.22,0.87,5.73
a896a1ea-3e5a-47a5-a5e6-9a8d01e9e27d,164915,0.71,3.53,2.32,"87,488.99",11.23,17.25
5eb1b88c-39b7-44e8-b7c7-69def475d289,200321,2.21,1.46,5.12,"10,374.91",7.13,23.24
02a94ad3-d3dc-42ae-a6d8-f4e7bfa05918,71441,1.32,3.16,1.37,"58,877.43",11.48,17.48
c983590e-ba12-4e1d-b681-c2face729a41,118790,1.75,0.0,0.0,0,0.0,0.0
6c974f3f-c3d4-466e-ac63-05cbcb2c24a4,64925,0.23,0.0,0.0,0,0,0
3c64889c-8a4c-420a-a0bf-ccbdc81ea979,241145,0.91,6.07,3.59,"93,750.7",18.76,25.28
85053b40-4176-4e7c-9183-1ee3987c9d9b,219950,1.64,0.0,0,0,0,7.64
80736cc3-ba50-49ad-a5e9-a7bdf11eca43,77678,1.02,2.03,1.57,"39,363.15",7.8,15.09
a75b815b-bc98-44e6-be6e-cb49cdc71404,111662,1.44,1.65,1.54,"23,629.16",5.79,15.49
2c769041-c884-4c7b-af96-43c17ca9ac46,218393,1.68,3.35,1.07,"12,204.62",8.58,13.81
a00356b2-56c4-4cc5-8af9-b25bd1102f04,205235,0.71,2.39,1.89,"79,106.81",7.96,16.03
b470fa21-2eac-4450-90ca-0800b61c8cfd,212579,1.25,1.32,1.15,"10,941.59",4.76,9.34
2b9428ec-9567-47e2-9c2d-ff91a50fdfd5,198899,1.22,5.71,4.71,"68,320.96",19.08,22.49
fbde3a77-1a19-4f60-8e69-e9b1fd36b1a1,249128,1.78,5.68,1.82,"197,419.27",11.71,12.86
85828f62-2e13-4f73-a316-1071fac5ce07,213776,1.53,1.62,0.72,"9,234.14",2.16,9.62
50df74d6-4052-4b16-bfc2-acaa75de794a,120914,0.25,2.24,1.46,"23,183.66",9.73,13.21
02380683-0c58-4fdd-b972-55d9d6e533f5,114947,0.79,0.0,0.0,0,0.0,0.0
2aa4badf-25e9-42be-a1e4-7ff3a8a1ab0b,173168,2.29,1.61,1.16,"14,830.01",7.59,13.16
0c2ec5fe-b1a7-4a09-9908-1433c6f5a2d0,253736,1.1,8.27,5.21,"31,773.17",25.62,42.46
a20a1e87-54a8-4e92-ae19-85df65438fe6,233081,0.57,1.87,1.46,"70,847.89",3.75,13.61
f39b30cd-9138-4c2d-b49f-a382599c51fb,73223,0.66,1.99,1.22,0,4.2,9.14
db0cdf41-aab6-4cb0-89f3-0c2f1980eaeb,89207,1.24,2.22,1.61,"38,821.59",7.76,16.05
ac968b6d-721d-4b48-b2cd-c7c6084ff7a4,192464,1.02,0.0,0,0,0,0
9e4883d7-0740-426c-9ee8-26a903161b0f,123911,0.75,0.0,0.0,0,0.0,0.0
b9c0f3a6-bad5-4192-91ad-21b14f2ed280,153998,1.44,0.0,0.0,0,0.0,0.0
ac6b4fd8-4a0e-4ff3-a9e9-dd4a6b1c0d68,131111,1.36,1.29,0.87,"19,831.45",6.2,11.59
8c22d19c-671a-4076-9a74-fb779be7fb02,72863,1.88,,,,,
9e9b5c5d-0bb3-45a9-bb2c-8bbbbe6cff3e,238733,0.87,0.0,0,0,0,0
f80a7a60-09ac-4f07-a875-dafcccc01865,40769,1.73,2.2,1.51,"80,633.96",8.88,14.05
c8c85823-ffad-4bee-8529-c93c23b0638f,195254,1.37,1.6,1.07,"34,138.86",5.76,11.78
b3e752a7-00fc-4a8d-8dc7-25581ac43435,64232,2.1,2.19,4.79,"13,839.95",4.4,34.7
c0f1e04c-e64e-41de-a204-8fb88188db5f,140255,1.18,2.44,1.67,"40,750.11",8.41,16.75
fc36e759-a6ed-417b-ae01-de63e077142b,109052,0.81,1.58,0.79,"9,633.32",3.15,14.87
c04d7d46-99bb-4a96-b78a-e63ed6ba0d6e,199754,0.55,0.0,0.32,"4,547.49",22.18,"1,694.92"
b13f9152-4431-408b-961b-491a0a1d77fa,113426,1.21,1.82,1.16,"2,830.22",7.71,14.98
030b57c6-ddf2-4934-96d1-7412d8591419,170738,0.93,2.79,1.84,"94,143.83",6.63,17.06
77d96f8e-7d73-4ea7-9df6-a0718fe9cb97,191636,1.02,0.0,0,0,0,0
00ffb33e-327f-46c3-833f-e38f60a49c6a,191195,0.56,1.71,1.44,"30,207.23",6.93,12.85
ab839bfe-bbc8-4808-a41c-b3a78b4caaa9,57977,0.91,3.05,2.08,"95,232.43",8.68,16.58
475795f0-c070-4cdb-8264-60903dce6fb1,211031,1.04,2.14,1.58,"45,040.76",7.68,15.91
69e77ab6-b320-4568-b467-e01642447724,237905,1.8,0.0,0,0,0,0
c443c1df-251a-4c7a-b30a-56cf973f35c6,36161,0.9,2.11,1.48,"34,675.78",6.1,15.79
ab032109-b91a-42e3-8767-1c542613aaa5,144062,1.42,2.04,1.54,"20,102.31",9.15,16.41
f1a42877-6ffc-4faa-b1f9-6a326a02570d,231659,1.0,6.29,4.47,"72,351.53",15.68,29.77
1fb2d5e9-cda3-40ec-b5ac-2ab71c7fa498,111986,0.46,4.06,0.59,0,1.78,4.79
645182e5-ea18-4341-b5d3-5408fb413f18,206612,1.21,2.23,1.82,"79,357.94",8.59,15.19
21826c22-41be-441e-8333-5feaab3f4c2d,109592,0.72,2.0,1.23,0,0.0,0.0
f01b486b-ee21-4bbf-b9c3-ee0c8b169c06,173303,1.0,2.51,4.87,"11,345.12",4.9,40.32
038cc9b4-4fe8-482c-b1e9-2de8382bdf02,66878,0.56,0.0,0.0,0,0,0
5afc07ad-2b22-4439-8db5-efecc1265f6e,197270,1.03,2.04,1.31,"43,383.19",6.95,11.81
ef8538ab-8961-4401-969c-f0e260a7eb17,224828,1.07,4.76,4.09,"112,605.52",15.66,24.07
a51dc5df-68f6-4d30-b63d-8acadf318255,136826,2.12,1.79,1.18,"12,210.62",6.19,13.59
d403779b-b687-4fb6-a9ea-5ca4541190e5,224792,1.27,2.66,1.59,"48,976.43",7.59,13.5
e931eafc-bc96-47ef-9f76-5e171a40cd8b,37610,0.98,2.06,1.68,"26,944.98",9.64,13.83
4a704814-5660-41e3-83d9-c0934fca69be,55817,0.61,0.0,0.0,0,0,0
e7fbb2dc-b63b-4676-b3e8-f318916e3fd2,147698,0.93,123.3,19.98,658.57,146.84,0.0
b74ab95d-505b-4566-9ac2-478c93117ebf,223901,1.94,2.13,1.28,"2,245.51",9.19,15.43
3b6ff464-d65f-42d0-aac3-4dbc2ca53227,240722,0.4,5.03,3.06,"175,722.22",11.81,19.03
868aa7f0-cd94-4f2a-8c5f-698adde79220,107063,1.31,1.26,0.98,"34,352.97",3.35,9.66
b39ce740-137b-46b1-b4ae-41a877c1f73c,194786,1.38,0.0,0,0,0,0
4c654af2-3852-49b5-98b3-196c23640a94,225044,0.13,2.9,2.05,"112,795.72",12.35,14.56
05102c51-8285-48dc-81b6-8f2e04fa2edd,81791,0.45,1.83,1.36,"48,299.31",6.96,13.36
784dfd6c-a614-4836-aa45-563fe4c91dff,55493,0.88,4.87,3.9,"106,630.03",13.78,22.2
03bcbc62-e7af-44db-9bf5-9dfb88c0353c,90611,0.5,0.0,0.1,74.72,0,0
3ef53e2d-dbc2-452a-b448-a79bebfe7b3f,140615,1.27,1.44,0.97,"2,096.25",6.7,14.41
b08ce197-fce3-46a5-bd96-47c3272baa3c,124190,0.74,2.21,1.67,"106,570.41",8.02,14.64
8b85451d-f0ea-47cb-b2c7-07fb9a1e5db9,92978,0.69,4.69,1.96,"48,175.52",15.34,15.88
fd949b20-805e-451b-8dce-0cddd30c765a,213542,1.53,1.62,0.72,"9,234.14",2.16,9.62
4bde335f-e99c-45fa-8cf1-185e18031a8f,218564,0.65,0.0,0,677.6,0,0
c613e058-3a30-450e-b716-6c7c0d3a6d5d,182141,1.03,0.0,0,767.58,0,0
cbc158c5-9ba4-4ef8-a5c0-6ea81e1d3803,128222,3.74,1.41,1.09,"31,599.86",4.45,11.07
e3803781-6da4-42cb-a67a-8aa0ba4ffc3a,228995,0.56,2.31,1.47,"41,213.18",7.96,15.43
1ea5c419-7321-42ae-b9ba-085c2d8f1be4,39608,0.93,1.33,5.18,"11,298.94",11.37,19.19
579d848a-5685-4a9c-adae-58989f110cff,88460,0.69,1.88,1.18,"6,573.94",7.44,14.78
4596aa01-5408-4621-a074-166b12525a13,165041,1.15,3.17,2.63,"71,459.35",10.01,19.63
df0a175e-9e99-4dbd-bcfa-7c437f6f7006,159362,0.77,0.0,0.0,0,0.0,0.0
784093a2-434c-4e8f-b591-06a98190ebc9,54926,1.59,5.59,3.61,"103,626.25",21.17,24.48
d8a88211-232e-4816-b604-4190252d15f4,191222,1.56,1.53,1.59,"31,605.3",6.59,12.54
f329b379-fe7d-4b21-828e-5c9a0ef46974,108143,1.03,2.74,2.09,"74,274.61",6.21,16.32
8d2a2bbd-d301-4b61-96f0-e512c953971d,105902,0.82,3.14,1.93,"3,921.53",12.22,17.86
04c8752d-7ea2-4197-9d19-185af75a7857,79658,1.31,3.14,1.49,"3,495.35",9.88,19.16
90282bae-87b8-4494-a7b4-a8e52f49906e,52811,0.48,0.0,0.0,0,0,0
49e5d850-f3dc-4711-beb8-ad57c84cbba4,98522,0.81,1.17,1.14,"12,318.94",4.53,8.06
876197dd-6ab4-4ac5-af01-3251e78a5a87,139787,1.15,3.46,1.59,"69,467.78",11.31,17.17
48cea566-8b32-46da-9443-7530d0260e15,40679,0.69,0.0,0.0,0,0,0
2ad2bc51-e8c1-4b2c-8be7-08cc08042ffb,159686,2.16,1.96,1.16,"29,440.46",6.89,14.26
3156c3a2-59b3-49b4-8333-18447ebf60bd,218330,2.17,3.76,2.5,"93,500.5",13.94,18.92
2c532bc1-c7dc-43db-b1ba-cbd6e38ab814,243521,0.92,1.71,1.3,"92,018.48",6.19,12.42
dae47031-495f-4b38-9dfd-c7e553fd12d0,109808,0.72,1.45,0.96,"32,961.96",6.88,10.41
a30b6f28-b2aa-4ef0-ac25-cd589c999a3b,64475,0.89,0.0,0.0,0,0,0
a306175b-0876-4eb5-98a5-e902f8a6c179,165095,1.0,0.0,0.0,0,0.0,0.0
f547fc5b-53d4-41b7-a217-d7d94e991f3b,70244,0.5,0.0,0.0,0,0,0
6566b007-53f1-42ef-be7e-071e357dd78b,98891,1.08,2.5,1.86,"84,634",8.62,17.35
9f838d5a-5b74-4192-b3c9-9a9c3bf34c39,248957,2.57,1.38,1.94,"3,636.89",11.36,10.21
b5d14fc3-9458-4171-b636-7fd7b84f6f9d,110510,2.36,2.78,1.02,"3,574.4",7.85,16.65
267a1e45-d5e6-4023-abe4-2c6d5d1ad37d,91619,0.64,0.0,0.0,0,0,0
b6d0bc0d-8aec-4c0d-b6dd-dde28c52bc92,127133,2.4,1.47,1.24,"51,411.11",3.78,11.7
15612194-4bcc-4186-a816-d4259d15ba07,116981,1.16,1.1,0.41,"3,238.4",5.89,10.21
501d1fee-f0f0-4d8d-ae7e-ce05ef16f237,113678,1.14,1.23,0.65,"2,331.88",5.99,13.32
3899b495-d85d-4619-ba68-afc72b5176c3,184715,1.17,1.37,0.31,940.68,18.45,65.28
ea492c0f-8a00-49a9-a118-e705a7451de6,239777,2.49,1.75,0.97,"1,861.43",6.44,15.29
98d8f82d-0979-4453-88fe-6b275bf23550,253745,1.4,8.27,5.21,"31,773.17",25.62,42.46
8cf10486-1b13-486b-be9c-5f8b61e54597,53018,0.8,3.66,3.79,"34,097.3",15.24,18.57
f15f21e6-5bec-4617-8123-bab8f4b72938,136457,0.74,3.04,2.58,"58,824.15",13.52,20.66
b40aa5f4-c797-472b-9acd-dbe6d65d58a3,116558,2.0,0.0,0.0,0,0.0,0.0
fc9224b5-d269-441e-87ac-3228548b436e,199358,0.85,0.0,0,0,0,0
f7d39fe9-3cac-46ba-bc62-59b170c4b3c9,40481,2.18,0.0,0.0,0,0,0
668161a5-356d-48e8-a17d-42d6275bdb69,236753,1.2,2.13,1.53,"48,566.35",7.69,15.78
a9e7770f-9f9a-4a48-8123-dc8a39df900f,217007,1.5,0.0,0,0,0,0
05b32219-6508-445f-b147-d680eb97e67b,180845,2.21,2.73,1.62,"30,308.96",6.81,17.25
5ea8d409-e046-469e-a1ed-d263a39c8e08,100961,1.36,1.2,0.51,"13,793.09",2.96,14.82
332abf21-04d7-4eae-92b2-759f6fed9251,125531,0.87,2.09,1.97,"15,774.62",8.9,15.92
0195be56-f4a5-4fe2-89e0-3a069d159e1c,136349,0.64,0.0,0.0,0,0.0,0.0
a8a63a41-937c-4560-b690-cef346b6d7f8,67022,0.35,2.35,1.08,"26,198.25",8.35,14.18
6918908b-d740-494b-8407-e5a152b27ca7,180881,1.05,0.0,0,"2,193.13",0,0
511a3479-9fdb-4e2d-9334-8d6056d450ec,141650,1.18,1.94,1.02,"35,370.7",6.81,13.42
bdaea12f-c1b7-4f91-ac9f-ad2fb74ef7d1,223136,0.9,0.0,0,0,0,0
5eec5ecf-9a2a-4770-8fc3-aad9f4f74d6f,114965,0.74,0.0,0.0,0,0.0,0.0
9f20d48c-346f-4537-bbb6-2cb99c19425e,137780,1.1,2.03,1.17,"14,740.94",7.76,14.31
fb957270-ec54-4ada-9fd8-60554250654a,150407,1.65,0.0,0.0,0,0.0,0.0
bbca54e6-cffd-4b62-b0aa-a33c25619d4a,54620,1.52,0.0,0.0,0,0,0
52ab8130-88ac-407b-aeac-7c14e402ea87,138473,1.7,1.53,0.19,0,4.96,12.26
c7092095-0f04-41be-b37b-64eef0bd85d1,209519,1.03,1.13,0.95,"14,102.86",5.06,13.49
76b09b86-0cdf-4a2a-ba2c-92718fea9406,120311,1.33,4.78,3.12,"44,295.06",17.18,25.18
3789f80d-c42b-4f65-be40-bf81251f187c,161198,0.98,5.8,4.29,"98,289.21",17.06,24.74
150789ae-abc8-4ea6-86d3-d163c6300c14,123389,1.08,2.08,1.47,"42,702.48",7.21,15.18
56830c19-17b8-4e02-8922-d27cfe166ffc,169703,1.03,2.51,1.48,"66,964.55",9.18,13.31
1f9f39ee-64a6-4b78-b08c-e2b010e0d698,164375,0.29,2.9,1.97,"101,436.49",8.58,16.62
906cc451-f9ce-498c-9fa2-761e6e81a33f,133289,0.95,0.68,0.8,"1,235.77",1.33,11.54
4749f53a-5bb8-4a14-a70e-d3e698133b0f,209807,1.45,0.61,2.67,"2,169.18",4.45,6.79
48ff042f-112e-4d7a-92f4-a71201d39b6b,94040,0.66,0.0,0.0,0,0,0
4536eefe-7974-4af5-8f86-121b1e50568f,123362,1.49,2.1,1.5,"44,145.42",7.35,15.37
5ff613c4-a585-4819-a770-64cf83b80cb7,130256,1.17,2.93,2.09,"45,765.45",6.39,18.25
e174aacf-4272-4714-bc4e-9e69bd5f3aa7,138284,1.81,2.45,1.53,"48,675.32",6.35,13.04
52c2f805-78d1-49c7-884e-315d4bc62c65,45278,2.6,1.73,1.12,"39,635.89",7.62,12.27
b8cc3307-d5db-46e4-a6e9-b161787a46bf,144629,1.16,3.74,2.99,"37,249.24",16.23,21.31
95934507-079d-4d34-bef7-da097dbc36ce,176606,1.06,1.48,0.97,"34,225.74",3.45,12.53
6b660065-2342-418a-91a1-c181b70ede2e,228329,0.46,0.0,0,"1,506.03",0,0
348ccf81-4bf0-4739-8156-72b91e898d48,139913,1.36,0.0,0.0,0,0.0,0.0
04f516ec-ad72-466c-9a42-e1b6fc8561bb,169451,0.61,0.0,0.0,0,0.0,0.0
bd2a22fc-f67f-47d0-8a0c-0c355a605965,65276,0.53,1.22,0.7,"1,467.23",5.9,12.86
ab838c84-0129-48e4-ade8-f84c9204a1f4,206108,2.19,3.23,1.49,"49,415.67",7.86,17.54
fd862a96-a15e-48fa-8d69-4db2debc07d1,41516,1.22,1.94,1.25,"43,582.66",8.63,12.28
5871cebf-c99d-4ab5-b621-57e0d80ffa22,137114,1.46,1.56,0.85,"2,156.63",6.1,15.23
8540fbaa-a590-455d-a2d1-da3a21972401,112238,0.79,3.06,2.53,"8,444.42",12.21,21.14
86d2a9ee-e295-4329-88b6-ce82b6f9ee7a,202634,1.59,2.44,1.55,"33,316.23",9.61,16.67
00070160-01a2-4ad3-9290-958a110c8e9f,64277,1.01,1.65,1.24,"34,631.49",4.45,10.22
1d6a43d2-f9b0-4a89-8220-550e68fcd483,64745,2.37,1.23,1.0,"34,620.45",3.51,9.48
b420bb9c-26a5-401d-9138-3d88b0671b25,172115,2.01,4.5,1.91,"13,558.96",12.25,17.78
199078e7-f7a3-4862-b341-fe84b8ba8152,211166,0.84,0.0,0,0,0,0
3f728b9d-7a60-449a-95f6-db2d4b191c6e,50300,0.67,3.32,0.95,"37,451.37",8.72,13.26
9a6ea1d3-5dcd-4383-9bb4-42f14fb87d68,134846,0.6,0.0,0.0,0,0.0,0.0
9abee742-cad2-48e3-ae94-5065981d778d,164249,0.96,1.34,1.73,"20,060.77",5.51,12.8
298c2b7d-43bd-4a8b-9b24-19d70cc38bbd,196163,0.95,0.0,0,0,0,0
3e9ae213-f003-42e0-b966-263c1223b1ef,154601,0.99,1.95,1.11,"26,297.2",6.8,14.27
b2735220-2610-4269-a158-eddb6602d4a8,41300,0.55,1.75,1.08,"45,873.36",6.21,12.69
044cca5f-5229-439c-9cab-6ccdf5c73a6e,61199,2.28,1.13,1.15,"14,970.97",5.47,13.44
a4792548-5b5c-4ff2-9c06-4984e54240eb,66824,0.55,0.0,0.0,0,0,0
29df3afe-d315-4b4e-8b47-82b4ea22e44d,39446,1.7,1.77,1.09,"49,216.91",6.2,12.8
29259430-876f-4a5e-aa97-38cd1f2716c2,178568,0.99,2.17,1.37,"44,338.15",7.66,14.91
86c60fa1-f6e5-43b0-8fc4-b9e463cf9131,194966,0.89,0.0,0,0,0,0
208dfe11-4366-4ce5-b1cf-e79d95c16ab4,207152,0.69,2.31,1.95,"90,827.93",8.03,15.71
35514397-2c14-418b-9a6f-718463af8c1c,222092,1.09,1.06,0.83,"1,375.25",4.62,12.59
00716d4f-1e00-4132-9cf4-b63026f974e8,201770,1.67,2.28,4.41,"15,346.63",13.37,31.57
634d9254-2776-425d-905a-7ec2805a5b95,32984,1.21,1.55,0.9,"11,126.35",7.07,15.22
1e80bf1c-8db6-41d5-b940-9cd1a8bb393b,51110,2.21,3.68,1.89,"3,301.91",18.67,19.25
5a3144c4-3945-487f-8b56-b4fb1ca849d9,115406,2.19,1.69,1.12,"32,474.07",4.81,13.92
117843ad-e316-4120-8a5f-04afd6374127,86381,0.38,1.78,1.3,"33,243.67",6.94,14.17
5e093f6f-b75e-4a86-b6db-70539de4c630,219635,1.24,2.73,2.03,"93,745.56",11.79,14.35
9d1d51ba-2541-4582-bf07-e053137e7690,32633,0.59,0.0,0.0,241.56,0,0
5ae034d7-f117-4e92-bd70-60f1046a4644,220697,0.6,0.0,0,0,0,0
220b45f1-5b71-4ac2-ba86-12d90716cc0d,158948,0.58,0.0,0.0,0,0.0,0.0
7261461b-e6e9-41d8-a5b3-5fc82a08bca3,202751,2.72,2.48,1.94,"55,075.22",8.67,15.26
db86926f-d641-4b48-91c8-b951e0e5a7dd,245816,1.15,0.0,0,451.08,0,0
b25b4aef-e56b-4b97-8145-789be4932ee3,237500,0.85,2.34,1.53,"42,696.93",8.33,15.73
06105bd3-96d8-4b5f-aa94-c446adc405f2,251234,0.74,2.45,1.49,"41,684.36",8.31,16.4
e767a2fd-037f-4bbd-bd61-1af5542c7c1a,183734,1.15,1.97,1.51,"37,000.81",7.76,15.52
09f6b4b2-dd75-46ee-8020-2df14c89f344,235007,1.25,0.0,0,0,0,0
af109844-a48c-4f40-a1d3-791a3add7c87,26405,0.72,1.93,1.39,"19,901.64",7.8,12.94
0a54cc2e-7102-451a-aff8-329c64be1661,62720,0.79,1.81,1.23,"15,544.79",7.85,14.86
3f762113-3db6-455c-b270-fa110bb08ae6,189728,0.77,0.0,0,0,0,0
939922ba-6a9c-4597-a74b-9547e8977229,181079,1.07,1.89,1.52,"34,993.03",7.42,16.4
b31b99a5-9f87-4d68-83d1-3928851730e6,152405,0.77,1.96,1.54,"82,655.87",3.87,12.71
b64b44de-0e5a-42f1-9bd1-fe89f2a873e6,136727,0.66,0.0,0.0,0,0.0,0.0
0aed628b-6d4d-4922-b2fa-233f6b917ed3,90521,1.65,0.78,3.8,343.79,7.23,49.24
76d426c6-8903-4b99-8003-8ff198894e4f,60389,1.55,0.0,0.0,0,0,0
04a29e7b-4a5b-453e-81bd-4e5fe2778fae,38789,2.11,1.72,1.22,"2,223.78",7.9,12.95
e717b47f-817f-4b04-8ade-e8ce517a6f2f,33902,0.5,1.68,1.06,"49,301.94",5.9,12.4
cc8225cb-854c-4f1b-9830-a44d1c85fd79,189872,0.91,2.23,5.88,"14,751.41",7.1,43.78
7937931c-fd43-42a7-8295-7c36a5ca0893,150236,0.52,0.0,0.0,0,0.0,0.0
0b54d02e-cba0-47c1-9f00-f3fe8ac0903e,185156,2.07,0.0,0,0,0,0
9437d758-facb-45ba-9c51-90aab15f2a2b,84941,0.91,0.0,0.0,0,0,0
580231b5-c407-4cc0-bdba-be1825abbc28,159236,1.19,4.49,3.85,"82,055.17",17.23,29.09
