bb_rating,us_govt_bond_rating,below_b_rating,others_rating,maturity_bond,b_rating,tag,a_rating,aaa_rating,aa_rating,bbb_rating,duration_bond
0.0,0.0,0.0,0.0,,0.0,180350,0.0,0.0,0.0,0.0,
0.12,0.0,0.0,2.55,1.76,0.0,222398,8.51,80.73,5.4,2.69,1.97
8.02,0.0,1.15,2.83,7.38,5.88,111725,20.8,46.81,1.5,13.01,5.9
0.0,0.0,0.0,0.0,,0.0,131435,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,-5.35,7.51,0.0,241010,1.22,87.53,15.23,1.37,5.2
0.0,0.0,0.0,0.0,,0.0,140408,0.0,0.0,0.0,0.0,
0.0,0.0,0.59,0.36,19.0,0.0,89918,14.13,24.47,59.61,0.84,4.65
9.67,0.0,2.84,-0.49,,10.44,90881,3.51,66.48,0.58,6.98,13.01
2.97,0.0,0.15,4.76,2.91,0.68,146627,49.24,4.98,24.41,12.8,2.3
2.09,0.0,0.37,-1.06,,1.56,82664,11.55,67.72,1.67,16.1,5.9
0.0,0.0,0.0,0.0,25.5,0.0,244907,0.0,99.95,0.0,0.05,17.31
0.0,0.0,0.0,0.0,,0.0,108980,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,122381,0.0,0.0,0.0,0.0,
19.51,0.0,24.8,3.09,,45.01,208322,0.0,6.9,0.0,0.69,2.78
0.3,0.0,0.0,0.0,2.06,0.0,49355,17.5,44.9,4.6,32.7,1.91
0.0,0.0,0.0,0.0,,0.0,111617,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,53900,0.0,0.0,0.0,0.0,
37.54,0.0,14.87,2.1,5.84,45.49,121886,0.0,0.0,0.0,0.0,4.26
9.39,0.0,1.77,0.75,8.64,10.88,191078,9.84,46.14,3.89,17.34,5.3
0.29,0.0,2.33,1.61,6.05,1.13,182771,0.05,92.38,0.56,1.65,4.43
38.1,0.0,4.9,0.0,1.9,47.0,39122,3.6,0.0,0.0,6.3,1.3
0.0,0.0,0.0,0.0,,0.0,115244,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,143693,0.0,0.0,0.0,0.0,
20.3,0.0,23.9,0.0,,44.3,36611,1.3,0.0,0.0,10.2,2.69
0.0,0.0,0.0,0.0,,0.0,120734,0.0,0.0,0.0,0.0,
19.67,0.0,2.92,4.82,,16.07,200177,6.6,30.04,8.74,11.14,4.92
0.0,0.0,0.0,0.0,,0.0,139094,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,92681,0.0,0.0,0.0,0.0,
23.89,0.0,7.03,0.03,6.94,19.95,68039,0.0,48.94,0.0,0.16,5.53
0.0,0.0,0.0,0.0,,0.0,239210,0.0,0.0,0.0,0.0,
3.69,0.0,0.18,0.67,7.54,1.07,229985,18.98,43.73,13.44,18.22,4.64
4.19,0.0,1.67,0.09,8.17,4.33,204056,11.4,54.55,6.67,17.11,5.32
7.63,0.0,1.76,0.3,6.4,8.57,135197,18.36,31.01,4.07,28.31,4.96
29.57,0.0,4.91,8.82,5.67,26.57,31481,2.22,8.54,0.23,19.14,4.13
0.0,0.0,0.0,0.0,,0.0,43676,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,103193,0.0,0.0,0.0,0.0,
10.7,0.0,0.43,13.34,15.35,0.86,244745,32.36,-0.08,24.7,17.69,7.53
37.45,0.0,10.48,0.78,6.85,48.34,110924,0.45,0.0,0.0,2.5,3.89
10.57,0.0,1.41,1.01,8.71,6.97,158633,7.88,52.92,3.7,15.55,5.2
9.32,0.0,2.97,4.64,5.71,9.89,135674,20.97,31.15,8.45,12.62,4.08
0.0,0.0,0.0,0.0,,0.0,195236,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,235763,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,174959,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,210086,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,12.79,0.0,155852,0.0,0.0,0.0,0.0,7.56
0.16,0.0,1.7,0.0,17.3,0.0,91655,26.97,19.27,44.9,7.0,3.5
0.0,0.0,0.0,0.0,,0.0,251963,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,206198,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,187964,0.0,0.0,0.0,0.0,
5.47,0.0,0.39,0.95,12.06,5.12,174662,8.27,42.89,22.7,14.22,5.43
0.0,0.0,0.0,0.0,,0.0,129995,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,56717,0.0,0.0,0.0,0.0,
15.49,0.0,5.44,9.89,7.39,19.38,123083,13.51,13.65,4.9,17.71,2.81
9.69,0.0,1.08,0.0,7.37,7.45,176831,12.93,41.67,3.56,23.62,5.51
42.63,0.0,5.6,0.13,7.03,48.08,33209,0.0,2.95,0.0,0.6,4.33
0.0,0.0,0.0,0.0,,0.0,35954,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,243017,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,125927,0.0,0.0,0.0,0.0,
0.03,0.0,0.0,0.07,,0.0,87659,7.85,82.82,3.11,6.11,5.42
0.0,0.0,0.0,0.0,,0.0,177497,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,178010,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,171215,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,176930,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,30914,0.0,0.0,0.0,0.0,
39.27,0.0,7.13,4.95,5.31,23.97,111572,5.53,0.71,1.0,17.44,3.74
0.0,0.0,0.0,0.0,,0.0,67310,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,196982,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,81242,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,8.2,0.0,242234,10.98,67.97,3.51,17.54,6.03
0.0,0.0,0.0,0.0,,0.0,48302,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,203309,0.0,0.0,0.0,0.0,
2.03,0.0,0.0,3.22,,0.0,194633,45.37,0.59,34.76,14.03,6.45
13.73,0.0,3.52,0.35,7.27,13.24,135575,12.6,33.5,3.35,19.71,5.28
0.0,0.0,0.0,0.0,,0.0,51092,0.0,0.0,0.0,0.0,
7.09,0.0,0.03,10.8,5.27,0.0,244196,20.12,8.96,42.85,10.15,4.33
0.0,0.0,0.0,0.83,0.85,0.0,57869,21.68,41.19,12.16,24.14,0.52
0.0,0.0,0.0,0.0,,0.0,36701,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,5.8,0.0,196694,0.0,100.0,0.0,0.0,6.11
0.0,0.0,0.0,0.0,,0.0,116189,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,145520,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,31643,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,180593,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,166058,0.0,0.0,0.0,0.0,
29.47,0.0,2.22,2.99,4.53,59.13,100007,0.91,0.0,0.4,4.89,0.28
0.0,0.0,0.0,0.0,,0.0,75617,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,188270,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,109979,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,101951,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,245429,0.0,0.0,0.0,0.0,
2.74,0.0,0.0,1.42,,0.06,88271,44.61,5.5,32.47,13.2,6.93
0.0,0.0,0.0,0.0,,0.0,224675,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,48644,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,127547,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,133082,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,3.73,0.0,147932,0.0,100.0,0.0,0.0,2.87
0.0,0.0,0.0,0.0,,0.0,29150,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,132983,0.0,0.0,0.0,0.0,
10.27,0.0,3.38,4.77,6.44,11.25,133217,15.88,35.51,6.54,12.4,4.6
72.46,0.0,0.0,0.0,,23.98,84581,0.0,0.0,0.0,3.56,
13.88,0.0,0.0,4.38,,3.75,197531,5.67,15.93,0.0,56.39,2.46
0.0,0.0,0.0,0.0,,0.0,196604,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,154826,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,112796,0.0,0.0,0.0,0.0,
12.28,0.0,0.0,0.0,6.92,4.0,121508,0.0,80.32,0.0,3.4,6.23
6.29,0.0,2.87,0.07,7.31,7.58,48950,11.65,50.23,3.97,17.36,5.53
10.3,0.0,0.34,65.36,,7.94,183122,4.25,0.0,0.0,11.81,2.0
0.0,0.0,0.0,0.0,,0.0,205478,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,70262,0.0,0.0,0.0,0.0,
5.83,0.0,1.22,1.98,5.47,6.07,94256,8.62,56.63,5.01,14.63,3.68
0.0,0.0,0.0,0.0,,0.0,187469,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,116486,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,39806,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,208628,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,172925,0.0,0.0,0.0,0.0,
21.42,0.0,1.84,12.1,6.5,9.11,177821,14.15,12.46,4.17,24.75,3.09
,,,,,,171233,,,,,
1.13,0.0,0.25,0.19,,0.68,62036,7.48,80.46,3.11,6.7,3.9
0.0,0.0,0.0,0.0,,0.0,151856,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,100232,0.0,0.0,0.0,0.0,
41.89,0.0,11.06,0.07,8.09,40.89,53090,0.0,0.0,0.0,6.09,5.19
0.0,0.0,0.0,0.0,,0.0,175904,0.0,0.0,0.0,0.0,
28.76,0.0,3.69,5.31,4.6,58.3,178685,0.0,2.07,0.0,1.87,0.31
0.0,0.0,0.0,0.0,,0.0,214163,0.0,0.0,0.0,0.0,
3.63,0.0,0.98,2.66,5.44,3.13,237950,12.74,49.67,8.22,18.96,3.83
0.0,0.0,0.0,0.0,,0.0,213263,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,134774,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,217079,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,197234,0.0,0.0,0.0,0.0,
8.3,0.0,0.0,2.4,7.81,0.6,181889,11.2,53.8,1.8,21.9,5.61
0.0,0.0,0.0,0.0,,0.0,45872,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,149228,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,244403,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,217844,0.0,0.0,0.0,0.0,
2.35,0.0,0.14,0.39,,0.53,46826,13.42,64.5,4.68,13.99,5.06
11.2,0.0,0.04,0.39,10.75,0.53,153341,22.77,5.51,1.95,57.62,7.18
0.0,0.0,0.0,0.0,,0.0,243800,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,168326,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,171638,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,191519,0.0,0.0,0.0,0.0,
46.99,0.0,4.29,1.21,3.39,43.47,216323,0.0,0.0,0.0,4.04,1.67
0.0,0.0,0.0,0.0,,0.0,131192,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,103004,0.0,0.0,0.0,0.0,
1.28,0.0,3.04,6.83,13.91,0.0,150245,39.26,3.91,37.78,7.91,6.31
0.0,0.0,0.0,0.0,,0.0,156707,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,246203,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,55313,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,149399,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,98774,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,176318,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,92258,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,175049,0.0,0.0,0.0,0.0,
0.83,0.0,0.0,0.52,,0.0,167705,10.5,73.18,3.33,11.64,6.02
0.0,0.0,0.0,0.0,,0.0,252467,0.0,0.0,0.0,0.0,
5.45,0.0,2.03,7.03,,4.63,166760,8.62,56.91,2.26,13.07,4.78
0.0,0.0,0.0,0.0,,0.0,247076,0.0,0.0,0.0,0.0,
34.85,0.0,2.37,0.66,,56.18,167246,0.04,0.03,0.0,5.88,0.28
0.0,0.0,0.0,0.0,,0.0,29042,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,251999,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,153053,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,223289,0.0,0.0,0.0,0.0,
31.8,0.0,9.2,1.9,6.0,33.1,248507,2.6,11.5,0.2,9.7,4.3
0.0,0.0,0.0,0.0,,0.0,200051,0.0,0.0,0.0,0.0,
1.76,0.0,0.14,0.08,,0.95,78119,7.94,77.04,2.42,9.67,5.5
0.0,0.0,0.0,0.0,,0.0,126368,0.0,0.0,0.0,0.0,
9.53,0.0,5.67,0.27,10.78,10.61,160253,10.74,41.9,3.71,17.57,5.39
0.0,0.0,0.0,0.0,,0.0,105497,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,6.39,0.0,165401,0.0,0.0,0.0,0.0,5.56
0.0,0.0,0.0,0.0,,0.0,120851,0.0,0.0,0.0,0.0,
5.76,0.0,0.83,0.39,9.45,4.8,190673,8.43,59.1,4.3,16.39,5.95
0.0,0.0,0.0,0.0,,0.0,30977,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,194561,0.0,0.0,0.0,0.0,
7.26,0.0,0.96,12.02,,2.13,227663,20.78,15.95,25.46,15.44,6.21
0.0,0.0,0.0,0.0,,0.0,100898,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,144530,0.0,0.0,0.0,0.0,
0.0,0.0,0.01,0.0,2.9,0.0,55331,12.39,70.02,4.94,12.64,2.74
0.0,0.0,0.0,0.0,,0.0,192851,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,141398,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,134288,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,200033,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,2.82,0.0,52802,43.09,4.53,33.77,18.61,
0.0,0.0,0.0,0.0,,0.0,77066,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,212219,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,40589,0.0,0.0,0.0,0.0,
3.95,0.0,0.0,12.72,5.68,1.77,179486,34.04,1.61,30.65,15.27,4.78
7.94,0.0,0.31,1.84,7.71,1.71,35405,22.98,33.44,12.68,19.1,5.39
0.0,0.0,0.0,0.0,,0.0,227033,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,77570,0.0,0.0,0.0,0.0,
40.11,0.0,8.54,0.5,5.05,39.09,32372,0.0,8.9,0.0,2.86,2.89
0.0,0.0,0.0,0.0,,0.0,175310,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,128636,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,138590,0.0,0.0,0.0,0.0,
6.24,0.0,2.87,2.81,7.17,6.1,186038,9.02,45.54,8.05,19.37,4.75
6.03,0.0,0.0,7.46,14.97,1.6,183041,19.69,8.84,33.62,22.77,5.43
4.24,0.0,0.52,3.53,7.71,3.67,60182,7.3,59.36,2.45,18.95,4.65
0.0,0.0,0.0,0.0,,0.0,105686,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,158525,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,226313,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,121409,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,35441,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.39,0.0,183302,0.0,0.0,0.0,0.0,2.14
0.0,0.0,0.0,83.4,,0.0,238013,0.0,16.6,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,58022,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,33434,0.0,0.0,0.0,0.0,
7.22,0.0,1.46,2.94,7.45,3.97,229472,13.66,49.19,6.43,15.14,4.72
0.0,0.0,0.0,0.0,,0.0,187550,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,8.12,0.0,165302,0.0,0.0,0.0,0.0,5.79
0.0,0.0,0.0,0.0,,0.0,241262,0.0,0.0,0.0,0.0,
22.81,0.0,2.82,0.55,,36.34,145331,6.23,0.0,1.92,29.33,7.11
0.0,0.0,0.0,0.0,,0.0,97613,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,105983,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,227672,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,169631,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,241757,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,97748,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,2.93,0.0,196280,0.0,0.0,0.0,0.0,3.46
10.07,0.0,2.97,-1.11,,10.82,84734,3.39,66.14,0.65,7.07,13.2
4.77,0.0,0.08,1.0,8.65,2.38,253097,14.0,50.36,4.89,22.52,5.71
16.52,0.0,2.78,4.01,7.6,24.04,228023,12.13,11.21,5.01,24.29,1.49
0.0,0.0,0.0,0.0,,0.0,249146,0.0,0.0,0.0,0.0,
0.08,0.0,0.0,1.37,,0.0,88163,24.68,21.54,45.52,6.81,3.6
9.71,0.0,0.97,68.75,5.28,7.04,58697,2.21,3.05,0.0,8.27,2.37
0.0,0.0,0.0,0.0,,0.0,241964,0.0,0.0,0.0,0.0,
3.27,0.0,1.1,0.68,6.63,6.11,123281,11.85,57.27,4.82,14.89,4.77
0.0,0.0,0.0,0.0,,0.0,128141,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,55574,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,127763,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,134063,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,93914,0.0,0.0,0.0,0.0,
20.28,0.0,2.81,2.57,7.61,11.28,211382,9.06,30.0,1.64,22.36,4.58
0.0,0.0,0.0,0.0,,0.0,218996,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,103760,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,234521,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,150632,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,72611,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,2.09,0.0,67598,20.52,52.52,5.99,20.97,0.64
0.0,0.0,0.0,0.0,,0.0,135062,0.0,0.0,0.0,0.0,
2.03,0.0,0.59,3.26,6.36,0.6,145952,15.45,49.11,5.03,23.95,5.85
0.0,0.0,0.0,0.0,,0.0,40625,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,198998,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,239480,0.0,0.0,0.0,0.0,
5.46,0.0,0.0,4.2,11.29,4.76,154538,15.54,35.52,5.6,28.93,7.2
0.0,0.0,0.0,0.0,,0.0,132263,0.0,0.0,0.0,0.0,
0.0,0.0,0.08,-18.08,11.61,0.0,154376,20.3,52.26,6.77,38.67,7.19
3.06,0.0,0.0,0.0,4.66,0.0,110474,30.34,19.95,30.41,16.24,
0.0,0.0,0.0,0.0,,0.0,41894,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,68543,0.0,0.0,0.0,0.0,
0.22,0.0,0.15,0.16,9.12,0.42,26684,32.3,24.05,26.22,16.49,7.7
0.0,0.0,0.0,0.0,,0.0,138581,0.0,0.0,0.0,0.0,
29.57,0.0,9.29,7.59,7.08,32.36,219212,7.19,0.41,0.47,13.13,
0.0,0.0,0.0,0.0,,0.0,98612,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,12.94,0.0,85076,11.94,26.83,61.23,0.0,5.07
9.81,0.0,2.23,6.0,6.96,8.83,136178,10.65,46.25,4.91,11.32,5.04
31.25,0.0,3.32,5.18,6.13,14.68,134648,1.96,15.77,1.75,26.09,3.68
3.03,0.0,1.49,-3.33,7.48,2.89,246797,11.36,64.67,4.22,15.67,5.0
0.0,0.0,0.0,0.0,,0.0,89108,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,64889,0.0,0.0,0.0,0.0,
11.82,0.0,2.07,0.47,8.55,7.79,37916,11.46,41.49,6.11,18.79,5.52
0.0,0.0,0.0,0.0,,0.0,41075,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.01,7.74,0.0,226988,9.11,75.57,2.55,12.75,5.54
20.31,0.0,4.64,27.91,7.11,23.89,57293,1.59,10.7,1.14,9.82,7.09
0.0,0.0,0.0,0.0,7.2,0.1,84158,0.0,99.3,0.6,0.0,5.2
5.39,0.0,9.9,10.41,2.73,1.68,178046,21.46,1.51,23.26,26.39,2.34
6.14,0.0,1.22,0.34,7.88,5.48,39365,16.75,43.66,9.99,16.42,5.9
0.0,0.0,0.0,0.0,,0.0,38888,0.0,0.0,0.0,0.0,
0.44,0.0,0.0,1.94,16.65,2.66,172394,16.62,19.83,58.28,0.24,6.72
0.0,0.0,0.0,0.0,,0.0,30581,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,128762,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,249470,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,90386,0.0,0.0,0.0,0.0,
35.12,0.0,1.67,2.16,,36.82,73079,6.3,13.68,0.0,4.25,
0.01,0.0,0.0,0.75,5.6,0.0,247085,16.54,20.49,54.88,7.33,5.62
23.41,0.0,0.82,0.29,,17.5,205766,17.51,7.56,1.5,31.41,6.03
0.0,0.0,0.0,0.0,,0.0,39383,0.0,0.0,0.0,0.0,
10.04,0.0,2.95,-1.44,,10.75,86885,3.5,66.14,0.67,7.39,13.11
0.0,0.0,0.0,0.0,,0.0,121553,0.0,0.0,0.0,0.0,
3.01,0.0,4.47,4.69,15.6,0.0,154178,19.14,4.4,40.51,23.78,6.71
0.0,0.0,0.0,0.0,,0.0,49130,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,219068,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,4.24,0.0,199952,0.0,0.0,0.0,0.0,3.47
0.0,0.0,0.0,0.0,,0.0,61397,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,31580,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,53486,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,34685,0.0,0.0,0.0,0.0,
3.7,0.0,1.19,6.15,4.34,4.02,114938,3.54,71.54,7.65,2.21,3.84
0.0,0.0,0.0,0.0,,0.0,215936,0.0,0.0,0.0,0.0,
1.68,0.0,0.37,-0.32,,1.39,86129,7.73,76.09,1.38,11.69,5.62
1.1,0.0,0.0,1.03,7.66,0.18,150299,8.57,63.67,3.75,21.7,5.62
0.0,0.0,0.0,83.4,,0.0,237977,0.0,16.6,0.0,0.0,
10.8,0.0,34.3,4.0,4.4,50.9,251126,0.0,0.0,0.0,0.0,3.3
0.0,0.0,0.0,0.0,,0.0,139409,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,171224,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,246014,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,141191,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,137744,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,177137,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,214001,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,205046,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,238202,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,1.74,11.25,0.0,45413,14.32,1.87,77.87,4.21,
0.0,0.0,0.0,0.0,,0.0,33884,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,220571,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,75203,0.0,0.0,0.0,0.0,
0.8,0.0,0.0,3.38,6.06,0.0,115172,33.71,12.01,38.65,11.45,5.75
51.0,0.0,2.0,1.0,5.66,36.0,219014,0.0,2.0,0.0,8.0,4.22
0.0,0.0,0.0,0.0,,0.0,37718,0.0,0.0,0.0,0.0,
6.5,0.0,1.66,0.73,7.39,6.55,181115,8.33,56.55,2.75,16.93,4.08
0.0,0.0,0.0,0.0,,0.0,215522,0.0,0.0,0.0,0.0,
39.46,0.0,9.91,5.23,5.29,38.11,219995,0.18,0.0,0.0,7.1,2.23
0.0,0.0,0.0,4.71,0.12,0.0,60677,0.0,95.29,0.0,0.0,2.45
0.0,0.0,0.0,0.0,,0.0,192959,0.0,0.0,0.0,0.0,
6.51,0.0,1.77,0.7,,6.58,56429,5.93,66.84,1.4,10.27,3.36
39.13,0.0,8.77,6.82,5.54,40.83,251045,0.0,0.0,0.0,4.45,3.98
0.0,0.0,0.0,0.0,,0.0,218717,0.0,0.0,0.0,0.0,
3.14,0.0,0.89,0.05,,3.4,249164,12.31,57.6,3.61,18.99,5.08
8.5,0.0,0.63,0.19,,5.75,79739,11.44,58.31,0.55,14.63,3.61
35.72,0.0,13.63,8.14,5.39,40.39,235043,0.0,0.0,0.0,2.12,3.12
0.0,0.0,0.0,0.0,,0.0,140786,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,171053,0.0,0.0,0.0,0.0,
27.1,0.0,7.42,0.57,9.46,37.16,236303,1.51,3.52,-0.01,22.72,6.3
0.0,0.0,0.0,0.0,,0.0,165833,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,202499,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,221345,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,,0.0,75221,0.0,0.0,0.0,0.0,
